Date,Open,High,Low,Close,predict,isbuy
2017-01-04,19298.67969,19594.16016,19277.92969,19594.16016,0.664052325143486,True
2017-01-05,19602.09961,19615.40039,19473.2793,19520.68945,0.576952581762483,True
2017-01-06,19393.55078,19472.36914,19354.43945,19454.33008,0.5724299795307781,True
2017-01-10,19414.83008,19484.90039,19255.34961,19301.43945,0.5686410091840698,True
2017-01-11,19358.64063,19402.16992,19325.46094,19364.66992,0.5630232407335938,True
2017-01-12,19300.18945,19300.18945,19069.01953,19134.69922,0.5617349394361958,True
2017-01-13,19174.9707,19299.35938,19156.92969,19287.2793,0.5596248240241511,True
2017-01-16,19219.13086,19255.41016,19061.26953,19095.24023,0.41174525573645365,False
2017-01-17,19038.44922,19043.91016,18812.85938,18813.5293,0.5318935678097669,True
2017-01-18,18753.96094,18941.24023,18650.33008,18894.36914,0.5328086725954577,True
2017-01-19,19082.83008,19122.39063,18982.13086,19072.25,0.6478746185256964,True
2017-01-20,19059.15039,19176.85938,19040.19922,19137.91016,0.57350053479541,True
2017-01-23,18938.44922,19024.21094,18879.67969,18891.0293,0.5240601474323039,True
2017-01-24,18817.41992,18915.69922,18783.16016,18787.99023,0.5358515963654352,True
2017-01-25,19091.23047,19133.17969,18987.44922,19057.5,0.5420364215231498,True
2017-01-26,19260.66992,19405.23047,19232.46094,19402.39063,0.6008493046679804,True
2017-01-27,19453.50977,19486.67969,19404.13086,19467.40039,0.5580399397213033,True
2017-01-30,19371.2793,19390.9707,19295.80078,19368.84961,0.5573841117135694,True
2017-01-31,19145.34961,19199.75,19041.33984,19041.33984,0.5465294101188723,True
2017-02-01,18926.9707,19155.78906,18916.17969,19148.08008,0.5406658708545874,True
2017-02-02,19152.78906,19170.63086,18866.80078,18914.58008,0.5378677456502982,True
2017-02-03,18996.74023,19061.25977,18830.89063,18918.19922,0.5373093502510449,True
2017-02-06,19069.7207,19075.57031,18899.40039,18976.71094,0.5335633527605537,True
2017-02-07,18844.11914,18970.58008,18805.32031,18910.7793,0.5420057896192146,True
2017-02-08,18951.16016,19009.24023,18875.57031,19007.59961,0.5457307007566942,True
2017-02-09,18942.03906,18991.23047,18874.91016,18907.66992,0.5216294829723988,True
2017-02-10,19216.74023,19395.99023,19193.57031,19378.92969,0.6141503310694933,True
2017-02-13,19513.7793,19519.43945,19418.17969,19459.15039,0.5340946002850594,True
2017-02-14,19478.85938,19501.00977,19232.84961,19238.98047,0.5818727540335806,True
2017-02-15,19438.81055,19495.61914,19420.0,19437.98047,0.5930261916230527,True
2017-02-16,19431.60938,19431.60938,19260.24023,19347.5293,0.545153964932003,True
