Date,Open,High,Low,Close,predict,isbuy
2017-01-04,1132.5781318357629,1147.6037563730756,1126.92331947995,1146.6343994140625,0.5044793550733998,True
2017-01-05,1145.5031963579445,1145.664722949269,1134.6782522129633,1138.8790283203125,0.5040927284310928,True
2017-01-06,1105.1118861607142,1122.561001482937,1103.4962255084324,1119.65283203125,0.505344568589666,True
2017-01-10,1118.3603501253663,1124.1766891686077,1108.5047607421877,1108.5047607421877,0.5045528845647339,True
2017-01-11,1114.644411684762,1118.683563635189,1110.7667863675083,1116.7447509765623,0.503842238988679,True
2017-01-12,1109.9588292235437,1112.3823201170446,1098.6492050538714,1105.919677734375,0.5039615726033954,True
2017-01-13,1103.4962497790557,1112.3823835620494,1102.3652675751632,1111.897705078125,0.5040450701232407,True
2017-01-16,1106.8891232524238,1109.3126143399234,1098.9724448671884,1103.0115966796877,0.501689858243751,True
2017-01-17,1099.4570194060723,1102.3651887136766,1085.4007527052067,1085.5623779296877,0.5039388443203655,True
2017-01-18,1071.3444031934423,1093.478971044565,1069.7287427460917,1088.308837890625,0.5040965656908303,True
2017-01-19,1106.7276920287998,1110.766844189489,1100.7497271085574,1107.5355224609377,0.5039904737066814,True
2017-01-20,1105.9194917452214,1108.0198304439432,1097.6796635378978,1098.810546875,0.504211984385133,True
2017-01-23,1082.654262630461,1087.3397183952845,1079.7460929128956,1080.8770751953123,0.5034854069468545,True
2017-01-24,1073.7680853425923,1078.1303890507584,1062.2969335656608,1062.9432373046877,0.5042220141070818,True
2017-01-25,1083.9466911121092,1088.7936727114559,1078.7765576837203,1083.4619140625,0.5038305801963067,True
2017-01-26,1097.1952130957761,1098.487820629305,1089.9247394741697,1092.8330078125,0.5036871947900786,True
2017-01-27,1093.6407100157894,1093.6407100157894,1078.7766126315987,1083.138916015625,0.5038517178256321,True
2017-01-30,1076.999420714903,1084.5930459920062,1075.706911832272,1083.300537109375,0.5033771076167632,True
2017-01-31,1067.1439468311873,1072.3140810575599,1063.7510986328123,1063.7510986328123,0.5035765254611311,True
2017-02-01,1048.5637897593338,1059.5502627493372,1039.1929774623331,1057.6114501953123,0.5038593873372743,True
2017-02-02,1045.6555451221566,1050.0178484023313,1034.9921261470527,1038.8697509765623,0.5037011522293017,True
2017-02-03,1042.1011653216522,1048.240656340661,1034.8306920752218,1041.2933349609377,0.5034034239496677,True
2017-02-06,1049.533018269907,1054.541624972438,1041.4547157936543,1049.04833984375,0.5032408102729207,True
2017-02-07,1032.4072870554874,1035.638608767711,1019.8051521002375,1025.29833984375,0.5041201735596142,True
2017-02-08,1027.2370615869222,1031.7608918608307,1021.7438743300706,1031.599365234375,0.502722319801502,True
2017-02-09,1017.8663602321268,1021.9055124552702,1004.941073118068,1010.5958862304688,0.5039006286490892,True
2017-02-10,1023.8440717486889,1043.0703724032944,1022.8746162878952,1041.4547119140623,0.5038408192200812,True
2017-02-13,1057.6113527190794,1057.6113527190794,1046.9480325728966,1048.7252197265623,0.5034731855470262,True
2017-02-14,1054.8648915561141,1054.8648915561141,1041.2933024746758,1042.7474365234377,0.5034731292871799,True
2017-02-15,1053.0875229180353,1053.0875229180353,1046.7865059633248,1048.7252197265623,0.5035114100815955,True
2017-02-16,1048.7252424658334,1049.5330727553962,1035.6384312197513,1043.2320556640623,0.5030896781687061,True
2017-02-17,1035.6386100769043,1036.123288611928,1027.2371538920797,1034.02294921875,0.5028392567669998,True
2017-02-20,1042.1012851449143,1042.7475889526413,1031.761015893979,1039.193115234375,0.501426341307394,True
2017-02-21,1042.1010481407973,1046.7865031509186,1040.3238609919065,1046.6248779296877,0.5029160442577822,True
2017-02-22,1053.2493009832615,1053.2493009832615,1044.0400148230904,1050.6641845703123,0.5030857645082795,True
2017-02-23,1046.9481536489172,1050.5026269794057,1042.585849952959,1049.8563232421877,0.5030639920379192,True
2017-02-24,1040.1622934721831,1045.3324272086174,1039.0313113091977,1041.7779541015623,0.5030204211814737,True
2017-02-27,1034.0228305412084,1040.3239466096593,1027.2370359933611,1034.9921875,0.503023901610603,True
2017-02-28,1041.9395077207478,1049.3715066602638,1028.367919921875,1028.367919921875,0.5044378406620887,True
2017-03-01,1037.2540363345151,1046.9479992909123,1034.0227153490491,1044.68603515625,0.5039462272306069,True
2017-03-02,1056.8037949779994,1058.2579292875168,1045.3326416015623,1045.3326416015623,0.5035101726086576,True
2017-03-03,1047.1096137355316,1049.6947299080196,1038.3851055101447,1042.908935546875,0.5034072543787907,True
2017-03-06,1040.1622583550302,1042.7473744420204,1037.25408904275,1041.1317138671877,0.5030830327424886,True
2017-03-07,1038.0619206880892,1040.3238849406528,1036.2847334982866,1038.8697509765623,0.503198282721634,True
2017-03-08,1033.861481591568,1034.3461601542576,1027.5603644402472,1029.176025390625,0.5030436143184284,True
2017-03-09,1035.8000148550072,1040.323943615285,1033.5381490869695,1039.51611328125,0.5033362645171622,True
2017-03-10,1049.8564150306208,1054.2187191079731,1046.9482451830904,1053.410888671875,0.5041829241853015,True
2017-03-13,1048.563846138316,1055.0264892578123,1044.8478460670274,1055.0264892578123,0.5034925391428522,True
2017-03-14,1050.179436165305,1051.4719449797037,1042.2626594324493,1042.7474365234377,0.5036863278775402,True
2017-03-15,1040.323919961098,1046.624937256043,1037.7388037837034,1046.1402587890623,0.5033700193782094,True
2017-03-16,1037.2541549165555,1043.3936457684074,1035.3153423812068,1042.5858154296877,0.5031169783459103,True
2017-03-17,1034.8307151641395,1035.6385455428783,1029.6605810177914,1030.306884765625,0.5037499937988442,True
2017-03-21,1027.560183318085,1032.2456386931494,1022.5516746995827,1029.6605224609377,0.5028123026974001,True
