Date,Open,High,Low,Close,predict,isbuy
2017-01-04,19298.6796875,19594.16015625,19277.9296875,19594.16015625,0.6846931669339493,True
2017-01-05,19602.099609375,19615.400390625,19473.279296875,19520.689453125,0.5958967023143255,True
2017-01-06,19393.55078125,19472.369140625,19354.439453125,19454.330078125,0.584528258974647,True
2017-01-10,19414.830078125,19484.900390625,19255.349609375,19301.439453125,0.5945859494284255,True
2017-01-11,19358.640625,19402.169921875,19325.4609375,19364.669921875,0.5559563458588045,True
2017-01-12,19300.189453125,19300.189453125,19069.01953125,19134.69921875,0.6506629618495989,True
2017-01-13,19174.970703125,19299.359375,19156.9296875,19287.279296875,0.6314825538166803,True
2017-01-16,19219.130859375,19255.41015625,19061.26953125,19095.240234375,0.5561130664794545,True
2017-01-17,19038.44921875,19043.91015625,18812.859375,18813.529296875,0.7269569021036111,True
2017-01-18,18753.9609375,18941.240234375,18650.330078125,18894.369140625,0.7854539244554306,True
2017-01-19,19082.830078125,19122.390625,18982.130859375,19072.25,0.7036757187409016,True
2017-01-20,19059.150390625,19176.859375,19040.19921875,19137.91015625,0.6936023704517108,True
2017-01-23,18938.44921875,19024.2109375,18879.6796875,18891.029296875,0.6859235652390843,True
2017-01-24,18817.419921875,18915.69921875,18783.16015625,18787.990234375,0.6916580554646049,True
2017-01-25,19091.23046875,19133.1796875,18987.44921875,19057.5,0.6143801518028857,True
2017-01-26,19260.669921875,19405.23046875,19232.4609375,19402.390625,0.6307757977247295,True
2017-01-27,19453.509765625,19486.6796875,19404.130859375,19467.400390625,0.6312756774615398,True
2017-01-30,19371.279296875,19390.970703125,19295.80078125,19368.849609375,0.6515791964605963,True
2017-01-31,19145.349609375,19199.75,19041.33984375,19041.33984375,0.6161285176246957,True
2017-02-01,18926.970703125,19155.7890625,18916.1796875,19148.080078125,0.588746400975463,True
2017-02-02,19152.7890625,19170.630859375,18866.80078125,18914.580078125,0.5932915319961912,True
2017-02-03,18996.740234375,19061.259765625,18830.890625,18918.19921875,0.6072416459762515,True
2017-02-06,19069.720703125,19075.5703125,18899.400390625,18976.7109375,0.6280967098921628,True
2017-02-07,18844.119140625,18970.580078125,18805.3203125,18910.779296875,0.6313540207481937,True
2017-02-08,18951.16015625,19009.240234375,18875.5703125,19007.599609375,0.6013634429856716,True
2017-02-09,18942.0390625,18991.23046875,18874.91015625,18907.669921875,0.5884128781834133,True
2017-02-10,19216.740234375,19395.990234375,19193.5703125,19378.9296875,0.6326622165152045,True
2017-02-13,19513.779296875,19519.439453125,19418.1796875,19459.150390625,0.6492493477606139,True
2017-02-14,19478.859375,19501.009765625,19232.849609375,19238.98046875,0.6956007997933628,True
2017-02-15,19438.810546875,19495.619140625,19420.0,19437.98046875,0.7129742287753689,True
2017-02-16,19431.609375,19431.609375,19260.240234375,19347.529296875,0.7005789471433931,True
2017-02-17,19228.740234375,19275.390625,19173.529296875,19234.619140625,0.7227785730357871,True
2017-02-20,19161.330078125,19274.75,19115.109375,19251.080078125,0.44888597299920424,False
2017-02-21,19267.869140625,19395.349609375,19261.98046875,19381.439453125,0.6940891954100004,True
2017-02-22,19419.220703125,19419.220703125,19329.279296875,19379.869140625,0.7271065602093846,True
2017-02-23,19379.919921875,19379.919921875,19262.630859375,19371.4609375,0.6748124289333484,True
2017-02-24,19232.109375,19381.099609375,19219.580078125,19283.5390625,0.6629358924763868,True
