Date,Open,High,Low,Close,predict,isbuy
2017-01-04,10472.894196828776,10620.466796875,10425.290132297736,10620.466796875,0.5742373568984243,True
2017-01-05,10629.987424275589,10634.747830645616,10506.216858654825,10534.779296875,0.5972739481946673,True
2017-01-06,10525.258576345916,10582.383453286735,10506.216950698976,10577.623046875,0.6017914284299422,True
2017-01-10,10539.539012799944,10758.517691476003,10510.976576450892,10663.3095703125,0.5763726969958886,True
2017-01-11,10677.591581521434,10710.91442640358,10539.53979558112,10577.623046875,0.5816959375010726,True
2017-01-12,10668.07159481074,10696.634035492963,10558.582238862216,10658.55078125,0.5627625039371356,True
2017-01-13,10772.799406443926,10806.122250387854,10696.632906000665,10739.4765625,0.5678452499629886,True
2017-01-16,10696.6328125,10815.642968402315,10682.351593791724,10696.6328125,0.4392428995212649,False
2017-01-17,10596.664886681649,10663.310577792852,10525.258789062498,10525.2587890625,0.5588497738826,True
2017-01-18,10558.581512984649,10677.591674312249,10439.571351657049,10620.466796875,0.5737189818007805,True
2017-01-19,10706.154849053708,10748.998510077043,10587.144679544439,10658.55078125,0.5623768880973509,True
2017-01-20,10710.915217323907,10834.68579316854,10672.831963217868,10796.6025390625,0.5547541582845715,True
2017-01-23,10710.913390027246,10791.84029119634,10663.309330516016,10701.392578125,0.5551910789439656,True
2017-01-24,10658.549773678584,10734.716274964361,10629.987335696416,10644.2685546875,0.569574654868969,True
2017-01-25,10872.767693725154,10906.090536919584,10725.19510243554,10777.5595703125,0.5741400100421425,True
2017-01-26,10939.415287254367,10948.936101255458,10834.686333242358,10901.33203125,0.5552270381948889,True
2017-01-27,10925.134066252733,10934.654880253822,10858.488368245087,10901.33203125,0.5571351119238286,True
2017-01-30,10958.456607732058,10987.019048933791,10872.769284126854,10910.8525390625,0.5677171454122779,True
2017-01-31,10825.164089469654,10844.205714956848,10672.831085572105,10687.1123046875,0.5566159600822701,True
2017-02-01,10634.748709111827,10806.123352589013,10634.748709111827,10796.6025390625,0.5680864340520982,True
2017-02-02,10839.444186807264,10868.00662208212,10591.90308109186,10629.986328125,0.5563764302924608,True
2017-02-03,10610.945460397124,10672.830741233896,10491.935304941795,10530.0185546875,0.5534892461759982,True
2017-02-06,10629.987548279494,10649.02917398174,10506.216981214886,10591.904296875,0.5803320184422375,True
2017-02-07,10525.256928426523,10768.037617413296,10482.413277428856,10706.15234375,0.5661372656303075,True
2017-02-08,10706.152984076125,10725.194607880616,10606.184459102535,10701.392578125,0.5810887644236504,True
2017-02-09,10982.257024949597,10982.257024949597,10587.143313172042,10625.2265625,0.5531036527925296,True
2017-02-10,10891.809657836644,10891.809657836644,10691.872592439291,10782.3203125,0.5366161813739886,True
2017-02-13,10796.60008464698,10810.881301690164,10682.350348301508,10720.43359375,0.5593179456834855,True
2017-02-14,10510.97700799722,10549.060258026191,10268.1962890625,10268.1962890625,0.5504077696531673,True
2017-02-15,10368.1655859375,10501.45697088068,10339.603146306818,10472.89453125,0.5471127636165365,True
2017-02-16,10425.288758660754,10506.215657700586,10315.799424665689,10434.8095703125,0.5700415710473256,True
2017-02-17,10320.561217405286,10358.644469130028,10168.228210506317,10177.7490234375,0.5339854135325228,True
2017-02-20,10120.624206542967,10244.394775390623,10063.49932861328,10206.3115234375,0.4233448981510787,False
2017-02-21,10187.269049310064,10291.99798346185,10158.706612723214,10263.435546875,0.5625049337149318,True
2017-02-22,10468.13350985195,10468.13350985195,10296.758882132684,10339.6025390625,0.5753778501425524,True
2017-02-23,10339.60045030382,10344.360855667679,10225.350721571182,10282.4755859375,0.572503822244966,True
2017-02-24,10234.875363604051,10344.364727958884,10172.990070707841,10253.9169921875,0.5765204031357684,True
2017-02-27,10163.467926515284,10187.269959130075,10063.499389533166,10082.541015625,0.5990319867390638,True
2017-02-28,10172.988892002168,10263.436617293715,10139.666045842125,10153.947265625,0.557706432138614,True
2017-03-01,10201.551056667628,10358.644470046083,10158.707398473503,10330.08203125,0.5396284908700557,True
2017-03-02,10515.736469352329,10525.257281004077,10425.288758660754,10434.8095703125,0.5504415405123426,True
2017-03-03,10411.0068359375,10444.329674461304,10325.319536876284,10411.0068359375,0.5749302208546268,True
2017-03-06,10349.12335171357,10353.883758039105,10291.998475807148,10339.6025390625,0.5932560874809977,True
2017-03-07,10291.999233244102,10415.76980681688,10282.47841989235,10391.9677734375,0.5857202270759928,True
2017-03-08,10411.0068359375,10463.371296474908,10368.163186406891,10411.0068359375,0.5827921826496195,True
2017-03-09,10472.893734274932,10491.93535924634,10358.643984446478,10406.248046875,0.590353630994313,True
2017-03-10,10601.426306141317,10601.426306141317,10491.936945997064,10539.541015625,0.5600909748282752,True
2017-03-13,10568.101898426949,10587.143523469158,10487.174991997552,10572.8623046875,0.5872816101241253,True
2017-03-14,10577.622616869632,10577.622616869632,10520.497742251075,10530.0185546875,0.6000215745479124,True
2017-03-15,10501.456117378222,10544.299773342142,10487.174898723582,10530.0185546875,0.5831637996727125,True
2017-03-16,10510.977054294064,10591.90396096209,10453.852178998988,10587.1435546875,0.6019935405971398,True
2017-03-17,10587.143104937584,10710.91366281905,10534.778638141579,10677.5908203125,0.5622520468349914,True
2017-03-21,10596.665621303237,10606.186434979158,10458.61382300234,10563.3427734375,0.5835753724149992,True
2017-03-22,10377.68533738875,10463.372647513976,10344.362494562272,10430.0498046875,0.5639788896479925,True
2017-03-23,10444.329674461304,10463.371296474908,10344.361158889888,10411.0068359375,0.5963173368359679,True
